Id,Year,Month,CrashHour,LAT,LON,TotalVehicles,CrashSeverity,AllOccupantsRestrained,TrucksInvolved,Speeding,TooFast,IsAlcoholOrDrugsInvolved,TeenDriver,DistractedDriver,FailedToYield,Weather,GravelRoadSurface,RollOver,IntersectionRelated,CurveLocation,HillLocation,RunOffRoad,LaneDeparture,HeadOnImpact,RearEnd
16440,2015,3,22        ,47.661064,-101.425358,1,2,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0
16441,2015,3,0         ,46.838968,-100.895652,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16442,2015,3,12        ,46.864606,-100.772594,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16443,2015,3,19        ,47.894687,-97.028989,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16444,2015,3,5         ,47.804272,-103.066886,1,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
16445,2015,3,15        ,48.355053,-100.282007,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
16446,2015,3,3         ,46.858939,-102.186248,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
16447,2015,3,2         ,48.1771,-103.6573,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
16448,2015,3,1         ,48.8207,-100.4199,1,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
16449,2015,3,9         ,46.482468,-103.275229,1,2,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
16450,2015,3,10        ,46.856834,-102.245593,1,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
16451,2015,3,17        ,48.307086,-102.375145,5,2,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
16452,2015,3,18        ,46.517812,-102.550983,1,2,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0
16453,2015,3,13        ,47.223243,-96.998309,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
16454,2015,3,11        ,48.213109,-101.325087,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16455,2015,3,10        ,46.298542,-102.35982,1,2,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0
16456,2015,3,11        ,48.1646,-103.638,2,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0
16457,2015,3,10        ,48.110224,-102.878817,1,2,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0
16458,2015,3,19        ,46.865084,-102.801829,1,2,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
16459,2015,3,16        ,46.894634,-102.789879,2,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
16460,2015,3,15        ,46.851647,-96.851105,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
16461,2015,3,8         ,48.908836,-103.474657,1,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0
16462,2015,3,16        ,46.863825,-96.844706,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16463,2015,3,21        ,46.876287,-96.861599,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16464,2015,3,18        ,46.9132,-96.789837,2,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
16465,2015,3,12        ,47.918289,-97.091354,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16466,2015,3,23        ,48.242395,-101.287732,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16467,2015,3,22        ,46.86364,-100.971893,1,2,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
16468,2015,3,13        ,48.6969,-102.0824,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
16469,2015,3,8         ,48.3419,-103.0111,1,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
16470,2015,3,8         ,48.6338,-103.6293,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
16471,2015,3,14        ,46.87587,-96.816595,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16472,2015,3,0         ,46.847115,-96.798537,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16473,2015,3,21        ,46.82359,-100.763817,2,2,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
16474,2015,3,7         ,47.924301,-97.033781,2,2,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
16475,2015,3,8         ,47.904228,-97.04514,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
16476,2015,3,5         ,48.2023,-101.295896,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16477,2015,3,7         ,47.781005,-103.283045,1,2,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
16478,2015,3,13        ,46.881282,-102.789835,3,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
16479,2015,3,7         ,46.919317,-96.782208,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16480,2015,3,16        ,46.810358,-100.787531,2,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16481,2015,3,16        ,46.836916,-100.803138,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16482,2015,3,15        ,46.832565,-96.825721,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16483,2015,3,15        ,48.232324,-101.30474,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
16484,2015,3,16        ,47.916299,-97.064499,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
16485,2015,3,16        ,47.885796,-97.056,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16486,2015,3,16        ,46.861637,-101.882021,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
16487,2015,3,5         ,48.34029,-103.6238,2,2,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
16488,2015,3,8         ,46.838016,-100.77552,2,2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
16489,2015,3,19        ,46.91367,-98.048583,1,2,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0
16490,2015,3,19        ,46.920252,-97.885227,1,2,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0
16491,2015,3,22        ,46.892317,-98.375792,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16492,2015,3,16        ,47.922293,-97.044962,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16493,2015,3,19        ,46.890063,-99.009306,1,2,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0
16494,2015,3,22        ,47.816482,-97.077995,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16495,2015,3,21        ,48.1688,-103.6253,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16496,2015,3,16        ,48.316381,-101.724545,2,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
16497,2015,3,10        ,48.05479,-100.930346,2,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16498,2015,3,9         ,46.934453,-96.903689,2,2,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16499,2015,3,15        ,46.876943,-96.787683,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
16500,2015,3,13        ,48.213416,-101.29613,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16501,2015,3,17        ,46.813275,-100.875034,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16502,2015,3,22        ,47.889506,-97.066682,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16503,2015,3,17        ,46.760236,-97.208778,1,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
16504,2015,3,13        ,48.1542,-103.6257,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
16505,2015,3,17        ,46.915899,-96.771483,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0
16506,2015,3,14        ,46.834913,-100.773147,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
16507,2015,3,21        ,47.903969,-97.039502,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
16508,2015,3,23        ,46.807454,-100.827724,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
16509,2015,3,1         ,48.1443,-103.6648,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
16510,2015,3,9         ,46.034513,-99.446545,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16511,2015,3,12        ,48.208478,-101.249179,2,2,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
16512,2015,3,13        ,46.861543,-96.830249,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16513,2015,3,18        ,46.873482,-96.861673,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16514,2015,3,16        ,46.861577,-96.798423,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16515,2015,3,19        ,46.855706,-102.789775,2,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
16516,2015,3,17        ,46.928243,-98.698038,2,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
16517,2015,3,16        ,47.9163,-97.064474,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
16518,2015,3,17        ,47.892135,-97.06665,2,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
16519,2015,3,11        ,46.816847,-100.777004,1,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
16520,2015,3,15        ,46.878013,-96.78767,2,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
16521,2015,3,17        ,46.863665,-96.842794,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16522,2015,3,18        ,46.94607,-103.828682,1,2,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0
16523,2015,3,23        ,48.109992,-100.62598,1,2,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0
16524,2015,3,6         ,46.805453,-100.787698,2,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
16525,2015,3,12        ,46.85886,-99.915597,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16526,2015,3,14        ,46.794732,-100.763033,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16527,2015,3,14        ,46.802106,-100.787781,2,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
16528,2015,3,16        ,46.795103,-100.781851,3,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
16529,2015,3,11        ,48.112819,-98.860372,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16530,2015,3,15        ,47.804548,-103.241864,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
16531,2015,3,5         ,48.218617,-101.293303,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16532,2015,4,15        ,46.83451,-100.774958,2,2,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
16533,2015,4,12        ,46.816479,-100.767826,2,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
16534,2015,4,2         ,47.760528,-99.870419,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
16535,2015,4,21        ,47.903935,-97.044946,3,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
16536,2015,4,14        ,47.916499,-97.04452,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16537,2015,4,21        ,47.844236,-97.023441,1,2,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
16538,2015,4,14        ,46.884657,-96.78316,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16539,2015,4,16        ,46.890452,-96.833635,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16540,2015,4,16        ,47.900362,-97.066538,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
16541,2015,4,1         ,47.357662,-103.007087,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
16542,2015,4,10        ,46.877351,-102.364813,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
16543,2015,4,14        ,48.1679,-103.6323,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
16544,2015,4,16        ,48.1679,-103.6323,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
16545,2015,4,10        ,46.80982,-100.289179,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
16546,2015,4,23        ,47.780837,-101.293007,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
16547,2015,4,15        ,46.879467,-96.800917,2,2,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
16548,2015,4,12        ,46.854589,-96.858898,2,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
16549,2015,4,19        ,46.90501,-96.83182,3,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
16550,2015,4,14        ,46.861756,-96.8553,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16551,2015,4,15        ,47.126561,-96.962513,2,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16552,2015,4,13        ,48.1541,-103.6257,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
16553,2015,4,13        ,48.218467,-101.296112,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
16554,2015,4,15        ,46.922874,-98.013257,3,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
16555,2015,4,21        ,48.207684,-101.274302,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
16556,2015,4,7         ,46.919437,-102.789753,2,2,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
16557,2015,4,1         ,46.54367,-96.863762,1,2,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0
16558,2015,4,7         ,46.821652,-100.843306,1,2,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0
16559,2015,4,0         ,48.049862,-101.274241,1,2,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0
16560,2015,4,22        ,48.1464,-103.6233,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16561,2015,4,20        ,46.862178,-96.882914,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16562,2015,4,13        ,46.891933,-98.717503,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
16563,2015,4,20        ,48.032323,-103.891735,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
16564,2015,4,23        ,48.232104,-101.288508,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
16565,2015,4,11        ,48.494301,-101.2994,1,2,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
16566,2015,4,6         ,46.484415,-99.141863,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0
16567,2015,4,8         ,47.862714,-104.033206,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
16568,2015,4,4         ,47.52244,-103.246541,1,2,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
16569,2015,4,6         ,47.933121,-97.066504,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16570,2015,4,7         ,47.933065,-97.051258,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16571,2015,4,17        ,46.828406,-100.772845,2,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16572,2015,4,19        ,46.369442,-97.854871,1,2,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0
16573,2015,4,19        ,46.616062,-97.687174,1,2,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0
16574,2015,4,22        ,48.168,-103.109,1,2,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0
16575,2015,4,21        ,48.240997,-103.19923,1,2,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0
16576,2015,4,11        ,47.333312,-97.049462,1,2,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0
16577,2015,4,21        ,47.968705,-103.659937,1,2,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
16578,2015,4,22        ,47.804871,-103.470051,1,2,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0
16579,2015,4,2         ,47.357693,-103.066932,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
16580,2015,4,10        ,46.840378,-96.906973,3,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
16581,2015,4,16        ,47.933055,-97.055012,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
16582,2015,4,18        ,47.916802,-97.066289,2,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
16583,2015,4,9         ,46.831401,-100.730639,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
16584,2015,4,6         ,47.9782,-101.609382,1,2,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0
16585,2015,4,8         ,48.300109,-101.295578,1,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
16586,2015,4,21        ,46.717948,-100.290343,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16587,2015,4,4         ,48.256509,-101.296328,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
16588,2015,4,9         ,48.225727,-101.272895,1,2,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0
16589,2015,4,15        ,48.227131,-101.31356,2,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16590,2015,4,12        ,46.826261,-100.898986,2,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
16591,2015,4,17        ,47.890005,-97.082885,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16592,2015,4,12        ,46.904207,-98.703773,2,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
16593,2015,4,6         ,48.327272,-102.22682,2,2,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
16594,2015,4,14        ,48.240078,-101.329305,2,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
16595,2015,4,15        ,48.242082,-101.296112,2,2,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
16596,2015,4,20        ,46.896238,-102.807867,1,2,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
16597,2015,4,17        ,46.813986,-100.781423,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16598,2015,4,17        ,46.865065,-96.85383,2,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
16599,2015,4,9         ,46.631236,-98.326788,1,2,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0
16600,2015,4,11        ,48.210616,-101.295927,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16601,2015,4,17        ,46.869713,-96.798344,2,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
16602,2015,4,11        ,48.1688,-103.626,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16603,2015,4,17        ,46.872595,-96.794187,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16604,2015,4,21        ,46.825854,-100.902592,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0
16605,2015,4,20        ,46.838153,-100.77549,2,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
16606,2015,4,15        ,46.837983,-100.803201,2,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
16607,2015,4,18        ,48.229018,-101.188898,1,2,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0
16608,2015,4,11        ,46.880317,-99.484445,1,2,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
16609,2015,4,17        ,46.833593,-96.946525,1,2,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
16610,2015,4,18        ,48.234399,-101.288522,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16611,2015,4,9         ,46.964099,-103.608488,1,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0
16612,2015,4,16        ,47.856846,-103.646973,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
16613,2015,4,11        ,47.851687,-103.198341,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
16614,2015,4,22        ,47.431532,-101.120985,1,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0
16615,2015,4,20        ,47.615373,-103.269504,2,2,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0
16616,2015,4,8         ,48.1431,-103.6039,1,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
16617,2015,4,0         ,47.179426,-96.825893,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16618,2015,4,14        ,46.861864,-96.867025,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16619,2015,4,19        ,46.86179,-96.856596,2,2,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1
16620,2015,4,14        ,47.933117,-97.092434,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
16621,2015,4,18        ,47.923325,-97.058197,2,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
16622,2015,4,18        ,48.232591,-101.288511,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16623,2015,4,17        ,47.685327,-99.147212,2,2,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
16624,2015,4,10        ,46.267163,-96.62782,1,2,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
16625,2015,4,17        ,48.152,-103.6501,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
16626,2015,4,8         ,46.801985,-100.77411,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16627,2015,4,17        ,46.835512,-96.906106,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16628,2015,4,13        ,46.889964,-96.81068,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16629,2015,4,16        ,45.993254,-102.619869,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
16630,2015,4,0         ,46.861804,-96.841219,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1
16631,2015,4,16        ,46.273679,-100.503991,2,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
16632,2015,4,14        ,48.19548,-97.18932,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0
16633,2015,4,7         ,46.821377,-100.904929,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
16634,2015,4,11        ,46.861978,-96.877878,2,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
16635,2015,4,17        ,46.818572,-96.882568,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16636,2015,4,21        ,46.828112,-100.773137,3,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
16637,2015,4,16        ,46.872684,-96.794361,2,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
16638,2015,4,19        ,46.873197,-96.785947,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16639,2015,4,6         ,46.87624,-96.845741,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16640,2015,4,23        ,46.892336,-98.508885,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
16641,2015,4,20        ,48.232953,-101.378389,1,2,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
16642,2015,4,23        ,48.3421,-103.5615,2,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16643,2015,4,15        ,46.834492,-100.773154,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16644,2015,4,9         ,46.903446,-96.798023,2,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
16645,2015,4,17        ,48.812797,-100.446842,1,2,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0
16646,2015,4,16        ,46.821434,-100.886786,2,2,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16647,2015,4,17        ,47.889366,-97.061143,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16648,2015,4,9         ,48.234105,-101.317742,2,2,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
16649,2015,4,13        ,48.237375,-97.189037,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
16650,2015,4,13        ,48.236698,-97.189041,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16651,2015,4,13        ,48.237357,-97.189037,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16652,2015,4,13        ,48.236706,-97.18904,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16653,2015,4,13        ,48.236706,-97.18904,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16654,2015,4,13        ,48.236706,-97.18904,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16655,2015,4,17        ,46.819869,-100.880723,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
16656,2015,4,16        ,46.887344,-96.899868,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
16657,2015,4,8         ,46.805892,-100.805319,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16658,2015,4,19        ,46.271608,-96.609656,2,2,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
